,country,admin1,year,month,battle_cnt,protest_cnt,riot_cnt,explosion_cnt,violence_on_civs_cnt,battle_fatal,protest_fatal,riot_fatal,explosion_fatal,violence_on_civs_fatal
2532,Uganda,Western,2009,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2533,Uganda,Western,2008,11,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2534,Uganda,Western,2008,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2535,Uganda,Western,2008,8,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2536,Uganda,Western,2008,5,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
2537,Uganda,Western,2008,4,0,0,0,0,1,0.0,0.0,0.0,0.0,3.0
2538,Uganda,Western,2008,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2539,Uganda,Western,2008,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2540,Uganda,Western,2007,12,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0
2541,Uganda,Western,2007,11,2,0,0,0,0,3.0,0.0,0.0,0.0,0.0
2542,Uganda,Western,2007,10,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2543,Uganda,Western,2007,9,2,0,0,0,1,0.0,0.0,0.0,0.0,6.0
2544,Uganda,Western,2007,8,2,0,0,0,1,1.0,0.0,0.0,0.0,1.0
2545,Uganda,Western,2007,7,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2546,Uganda,Western,2007,6,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2547,Uganda,Western,2007,4,4,0,0,0,0,21.0,0.0,0.0,0.0,0.0
2548,Uganda,Western,2007,3,2,0,0,0,0,38.0,0.0,0.0,0.0,0.0
2549,Uganda,Western,2006,10,2,0,0,0,0,53.0,0.0,0.0,0.0,0.0
2550,Uganda,Western,2006,9,2,0,0,0,0,6.0,0.0,0.0,0.0,0.0
2551,Uganda,Western,2006,6,1,0,0,0,1,2.0,0.0,0.0,0.0,4.0
2552,Uganda,Western,2006,5,4,0,0,0,1,7.0,0.0,0.0,0.0,1.0
2553,Uganda,Western,2006,4,5,0,0,0,1,9.0,0.0,0.0,0.0,4.0
2554,Uganda,Western,2006,3,3,0,0,0,0,11.0,0.0,0.0,0.0,0.0
2555,Uganda,Western,2006,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2556,Uganda,Western,2006,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2557,Uganda,Western,2005,12,9,0,0,0,0,2.0,0.0,0.0,0.0,0.0
2558,Uganda,Western,2005,11,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2559,Uganda,Western,2005,9,0,0,0,0,1,0.0,0.0,0.0,0.0,4.0
2560,Uganda,Western,2005,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2561,Uganda,Western,2005,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2562,Uganda,Western,2004,7,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
2563,Uganda,Western,2004,6,3,1,0,0,0,11.0,0.0,0.0,0.0,0.0
2564,Uganda,Western,2004,5,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
2565,Uganda,Western,2004,4,1,0,2,0,4,0.0,0.0,0.0,0.0,1.0
2566,Uganda,Western,2004,3,3,0,0,0,0,2.0,0.0,0.0,0.0,0.0
2567,Uganda,Western,2004,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2568,Uganda,Western,2003,12,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2569,Uganda,Western,2003,11,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2570,Uganda,Western,2003,10,2,0,0,0,0,29.0,0.0,0.0,0.0,0.0
2571,Uganda,Western,2003,9,0,0,0,0,1,0.0,0.0,0.0,0.0,3.0
2572,Uganda,Western,2003,8,0,0,1,0,1,0.0,0.0,0.0,0.0,2.0
2573,Uganda,Western,2003,7,1,0,0,0,3,0.0,0.0,0.0,0.0,21.0
2574,Uganda,Western,2003,6,0,0,0,0,1,0.0,0.0,0.0,0.0,50.0
2575,Uganda,Western,2003,4,0,0,1,0,1,0.0,0.0,0.0,0.0,5.0
2576,Uganda,Western,2003,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2577,Uganda,Western,2003,1,0,0,3,0,1,0.0,0.0,3.0,0.0,1.0
2578,Uganda,Western,2002,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2579,Uganda,Western,2002,8,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2580,Uganda,Western,2002,6,2,0,0,0,0,7.0,0.0,0.0,0.0,0.0
2581,Uganda,Western,2002,5,3,0,0,0,1,5.0,0.0,0.0,0.0,0.0
2582,Uganda,Western,2002,4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2583,Uganda,Western,2002,1,2,0,0,0,2,0.0,0.0,0.0,0.0,5.0
2584,Uganda,Western,2001,11,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
2585,Uganda,Western,2001,10,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2586,Uganda,Western,2001,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2587,Uganda,Western,2001,8,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2588,Uganda,Western,2001,7,3,0,0,0,0,8.0,0.0,0.0,0.0,0.0
2589,Uganda,Western,2001,6,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2590,Uganda,Western,2001,5,5,0,0,0,1,13.0,0.0,0.0,0.0,5.0
2591,Uganda,Western,2001,4,2,0,0,0,1,15.0,0.0,0.0,0.0,0.0
2592,Uganda,Western,2001,3,3,0,0,0,4,8.0,0.0,0.0,0.0,11.0
2593,Uganda,Western,2001,1,2,0,0,0,0,17.0,0.0,0.0,0.0,0.0
2594,Uganda,Western,2000,12,2,0,0,1,1,82.0,0.0,0.0,2.0,6.0
2595,Uganda,Western,2000,11,14,0,0,0,5,17.0,0.0,0.0,0.0,9.0
2596,Uganda,Western,2000,10,1,0,0,0,1,6.0,0.0,0.0,0.0,0.0
2597,Uganda,Western,2000,9,1,0,0,1,5,2.0,0.0,0.0,0.0,4.0
2598,Uganda,Western,2000,8,1,0,0,0,3,1.0,0.0,0.0,0.0,12.0
2599,Uganda,Western,2000,7,8,0,0,0,3,4.0,0.0,0.0,0.0,10.0
2600,Uganda,Western,2000,6,2,0,0,0,4,4.0,0.0,0.0,0.0,3.0
2601,Uganda,Western,2000,5,6,0,0,0,3,16.0,0.0,0.0,0.0,8.0
2602,Uganda,Western,2000,4,2,0,0,0,1,0.0,0.0,0.0,0.0,2.0
2603,Uganda,Western,2000,2,1,0,0,0,2,3.0,0.0,0.0,0.0,7.0
2604,Uganda,Western,2000,1,34,0,0,0,8,37.0,0.0,0.0,0.0,43.0
2605,Uganda,Western,1999,12,12,0,0,0,12,69.0,0.0,0.0,0.0,113.0
2606,Uganda,Western,1999,11,8,0,0,0,4,25.0,0.0,0.0,0.0,12.0
2607,Uganda,Western,1999,10,0,0,0,0,3,0.0,0.0,0.0,0.0,2.0
2608,Uganda,Western,1999,9,1,0,0,0,8,0.0,0.0,0.0,0.0,15.0
2609,Uganda,Western,1999,8,2,0,0,0,0,22.0,0.0,0.0,0.0,0.0
2610,Uganda,Western,1999,7,0,0,0,0,5,0.0,0.0,0.0,0.0,42.0
2611,Uganda,Western,1999,5,11,0,0,0,5,71.0,0.0,0.0,0.0,6.0
2612,Uganda,Western,1999,4,2,0,0,0,14,12.0,0.0,0.0,0.0,84.0
2613,Uganda,Western,1999,3,4,0,0,1,10,42.0,0.0,0.0,0.0,32.0
2614,Uganda,Western,1999,2,4,0,0,0,14,14.0,0.0,0.0,0.0,32.0
2615,Uganda,Western,1999,1,11,0,0,0,6,48.0,0.0,0.0,0.0,25.0
2616,Uganda,Western,1998,12,3,0,0,0,3,3.0,0.0,0.0,0.0,12.0
2617,Uganda,Western,1998,11,6,0,0,0,5,10.0,0.0,0.0,0.0,5.0
2618,Uganda,Western,1998,10,9,0,0,1,1,4.0,0.0,0.0,0.0,2.0
2619,Uganda,Western,1998,9,3,0,0,1,7,12.0,0.0,0.0,0.0,24.0
2620,Uganda,Western,1998,8,7,0,0,4,3,57.0,0.0,0.0,23.0,22.0
2621,Uganda,Western,1998,7,10,0,0,0,0,38.0,0.0,0.0,0.0,0.0
2622,Uganda,Western,1998,6,5,0,0,0,4,37.0,0.0,0.0,0.0,93.0
2623,Uganda,Western,1998,5,6,0,0,0,1,25.0,0.0,0.0,0.0,0.0
2624,Uganda,Western,1998,4,0,0,0,0,6,0.0,0.0,0.0,0.0,30.0
2625,Uganda,Western,1998,2,0,0,0,0,2,0.0,0.0,0.0,0.0,5.0
2626,Uganda,Western,1998,1,8,0,0,0,1,6.0,0.0,0.0,0.0,1.0
2627,Uganda,Western,1997,12,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2628,Uganda,Western,1997,11,0,0,0,0,2,0.0,0.0,0.0,0.0,8.0
2629,Uganda,Western,1997,10,0,0,0,0,2,0.0,0.0,0.0,0.0,32.0
2630,Uganda,Western,1997,9,0,0,0,0,3,0.0,0.0,0.0,0.0,40.0
2631,Uganda,Western,1997,8,2,0,0,0,2,7.0,0.0,0.0,0.0,14.0
2632,Uganda,Western,1997,7,4,0,0,0,2,84.0,0.0,0.0,0.0,10.0
2633,Uganda,Western,1997,6,11,0,0,0,1,205.0,0.0,0.0,0.0,40.0
2634,Uganda,Western,1997,1,2,0,0,0,0,7.0,0.0,0.0,0.0,0.0
2635,Uganda,Central,2020,5,0,3,2,0,1,0.0,0.0,1.0,0.0,1.0
2636,Uganda,Central,2020,4,0,6,5,0,8,0.0,0.0,1.0,0.0,0.0
2637,Uganda,Central,2020,3,0,3,1,0,9,0.0,0.0,0.0,0.0,1.0
2638,Uganda,Central,2020,2,0,5,5,0,3,0.0,0.0,1.0,0.0,0.0
2639,Uganda,Central,2020,1,0,5,5,0,0,0.0,0.0,0.0,0.0,0.0
2640,Uganda,Central,2019,12,0,3,3,0,2,0.0,0.0,0.0,0.0,1.0
2641,Uganda,Central,2019,11,0,6,1,0,0,0.0,1.0,0.0,0.0,0.0
2642,Uganda,Central,2019,10,0,7,8,0,5,0.0,0.0,4.0,0.0,2.0
2643,Uganda,Central,2019,9,0,4,4,0,1,0.0,0.0,1.0,0.0,0.0
2644,Uganda,Central,2019,8,0,3,3,0,5,0.0,0.0,1.0,0.0,5.0
2645,Uganda,Central,2019,7,1,3,2,0,2,0.0,0.0,2.0,0.0,0.0
2646,Uganda,Central,2019,6,1,1,3,0,3,0.0,0.0,2.0,0.0,1.0
2647,Uganda,Central,2019,5,2,2,2,0,1,1.0,0.0,2.0,0.0,0.0
2648,Uganda,Central,2019,4,0,3,5,0,2,0.0,0.0,2.0,0.0,0.0
2649,Uganda,Central,2019,3,0,3,4,0,5,0.0,0.0,0.0,0.0,5.0
2650,Uganda,Central,2019,2,1,0,2,0,2,0.0,0.0,1.0,0.0,0.0
2651,Uganda,Central,2019,1,0,3,3,0,1,0.0,0.0,0.0,0.0,2.0
2652,Uganda,Central,2018,12,1,2,3,0,2,2.0,0.0,5.0,0.0,0.0
2653,Uganda,Central,2018,11,0,3,2,0,8,0.0,0.0,0.0,0.0,11.0
2654,Uganda,Central,2018,10,1,3,2,0,5,1.0,0.0,0.0,0.0,1.0
2655,Uganda,Central,2018,9,1,3,3,0,3,1.0,0.0,0.0,0.0,2.0
2656,Uganda,Central,2018,8,0,3,10,0,3,0.0,1.0,2.0,0.0,1.0
2657,Uganda,Central,2018,7,0,2,11,0,3,0.0,0.0,1.0,0.0,1.0
2658,Uganda,Central,2018,6,0,4,3,0,2,0.0,0.0,2.0,0.0,2.0
2659,Uganda,Central,2018,5,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0
2660,Uganda,Central,2018,4,1,2,6,0,3,2.0,0.0,1.0,0.0,1.0
2661,Uganda,Central,2018,3,1,2,2,0,0,2.0,0.0,0.0,0.0,0.0
2662,Uganda,Central,2018,2,2,0,0,0,2,2.0,0.0,0.0,0.0,1.0
2663,Uganda,Central,2018,1,0,1,3,0,2,0.0,0.0,1.0,0.0,5.0
2664,Uganda,Central,2017,12,0,2,0,0,1,0.0,0.0,0.0,0.0,0.0
2665,Uganda,Central,2017,11,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0
2666,Uganda,Central,2017,10,1,8,1,2,4,0.0,0.0,0.0,0.0,1.0
2667,Uganda,Central,2017,9,3,8,2,1,1,2.0,0.0,0.0,0.0,1.0
2668,Uganda,Central,2017,8,0,5,3,0,6,0.0,0.0,0.0,0.0,2.0
2669,Uganda,Central,2017,7,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0
2670,Uganda,Central,2017,6,0,2,4,0,0,0.0,0.0,0.0,0.0,0.0
2671,Uganda,Central,2017,5,0,6,3,1,0,0.0,0.0,0.0,0.0,0.0
2672,Uganda,Central,2017,4,1,5,5,0,9,2.0,1.0,0.0,0.0,9.0
2673,Uganda,Central,2017,3,1,0,1,0,3,2.0,0.0,0.0,0.0,0.0
2674,Uganda,Central,2017,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2675,Uganda,Central,2017,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2676,Uganda,Central,2016,12,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0
2677,Uganda,Central,2016,11,0,0,1,0,3,0.0,0.0,0.0,0.0,4.0
2678,Uganda,Central,2016,10,0,1,1,1,1,0.0,0.0,0.0,1.0,0.0
2679,Uganda,Central,2016,9,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
2680,Uganda,Central,2016,8,0,3,4,0,2,0.0,0.0,0.0,0.0,0.0
2681,Uganda,Central,2016,7,0,2,2,0,3,0.0,0.0,0.0,0.0,0.0
2682,Uganda,Central,2016,6,0,2,1,0,1,0.0,0.0,1.0,0.0,0.0
2683,Uganda,Central,2016,5,1,0,1,0,3,1.0,0.0,0.0,0.0,0.0
2684,Uganda,Central,2016,4,0,4,9,0,1,0.0,0.0,0.0,0.0,0.0
2685,Uganda,Central,2016,3,0,5,5,1,1,0.0,0.0,0.0,0.0,0.0
2686,Uganda,Central,2016,2,0,3,12,1,1,0.0,0.0,4.0,3.0,0.0
2687,Uganda,Central,2016,1,0,1,2,0,3,0.0,0.0,0.0,0.0,0.0
2688,Uganda,Central,2015,12,0,2,2,0,1,0.0,0.0,0.0,0.0,0.0
2689,Uganda,Central,2015,11,0,2,2,0,3,0.0,0.0,0.0,0.0,0.0
2690,Uganda,Central,2015,10,0,2,13,0,6,0.0,0.0,0.0,0.0,0.0
2691,Uganda,Central,2015,9,0,2,4,0,0,0.0,0.0,0.0,0.0,0.0
2692,Uganda,Central,2015,8,0,6,1,0,0,0.0,0.0,0.0,0.0,0.0
2693,Uganda,Central,2015,7,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0
2694,Uganda,Central,2015,6,0,4,1,0,1,0.0,0.0,0.0,0.0,1.0
2695,Uganda,Central,2015,5,0,3,0,0,1,0.0,0.0,0.0,0.0,0.0
2696,Uganda,Central,2015,4,0,2,1,0,0,0.0,0.0,1.0,0.0,0.0
2697,Uganda,Central,2015,3,0,0,3,1,1,0.0,0.0,2.0,2.0,1.0
2698,Uganda,Central,2015,1,1,2,0,0,1,0.0,0.0,0.0,0.0,0.0
2699,Uganda,Central,2014,12,0,1,1,0,1,0.0,0.0,0.0,0.0,1.0
2700,Uganda,Central,2014,11,0,1,4,0,0,0.0,0.0,0.0,0.0,0.0
2701,Uganda,Central,2014,10,0,3,0,0,1,0.0,0.0,0.0,0.0,0.0
2702,Uganda,Central,2014,9,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
2703,Uganda,Central,2014,8,0,3,3,0,0,0.0,0.0,0.0,0.0,0.0
2704,Uganda,Central,2014,7,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0
2705,Uganda,Central,2014,6,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2706,Uganda,Central,2014,5,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2707,Uganda,Central,2014,4,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0
2708,Uganda,Central,2014,3,1,0,1,0,3,2.0,0.0,0.0,0.0,0.0
2709,Uganda,Central,2014,2,2,2,0,1,6,4.0,0.0,0.0,0.0,5.0
2710,Uganda,Central,2013,11,0,2,2,0,1,0.0,0.0,0.0,0.0,0.0
2711,Uganda,Central,2013,10,0,0,4,0,2,0.0,0.0,0.0,0.0,2.0
2712,Uganda,Central,2013,9,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0
2713,Uganda,Central,2013,8,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2714,Uganda,Central,2013,7,0,2,3,0,0,0.0,1.0,0.0,0.0,0.0
2715,Uganda,Central,2013,6,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0
2716,Uganda,Central,2013,5,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0
2717,Uganda,Central,2013,4,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
2718,Uganda,Central,2013,3,1,0,0,0,2,1.0,0.0,0.0,0.0,2.0
2719,Uganda,Central,2013,2,0,2,5,0,0,0.0,0.0,0.0,0.0,0.0
2720,Uganda,Central,2013,1,0,3,1,0,1,0.0,0.0,0.0,0.0,0.0
2721,Uganda,Central,2012,12,0,3,7,0,0,0.0,0.0,1.0,0.0,0.0
2722,Uganda,Central,2012,11,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0
2723,Uganda,Central,2012,10,0,2,1,0,3,0.0,0.0,0.0,0.0,2.0
2724,Uganda,Central,2012,9,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2725,Uganda,Central,2012,8,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0
2726,Uganda,Central,2012,7,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0
2727,Uganda,Central,2012,6,0,2,0,0,1,0.0,0.0,0.0,0.0,0.0
2728,Uganda,Central,2012,5,0,4,0,0,2,0.0,0.0,0.0,0.0,2.0
2729,Uganda,Central,2012,4,1,7,0,0,2,0.0,0.0,0.0,0.0,0.0
2730,Uganda,Central,2012,3,0,6,4,0,5,0.0,0.0,1.0,0.0,0.0
2731,Uganda,Central,2012,2,0,7,3,0,0,0.0,0.0,0.0,0.0,0.0
2732,Uganda,Central,2012,1,0,8,2,0,3,0.0,0.0,0.0,0.0,1.0
2733,Uganda,Central,2011,12,0,1,1,0,2,0.0,0.0,0.0,0.0,1.0
2734,Uganda,Central,2011,11,0,2,0,0,1,0.0,0.0,0.0,0.0,1.0
2735,Uganda,Central,2011,10,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0
2736,Uganda,Central,2011,8,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
2737,Uganda,Central,2011,7,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
2738,Uganda,Central,2011,5,0,8,7,0,5,0.0,0.0,2.0,0.0,0.0
2739,Uganda,Central,2011,4,0,13,8,0,11,0.0,0.0,2.0,0.0,6.0
2740,Uganda,Central,2011,3,0,2,5,0,1,0.0,0.0,3.0,0.0,0.0
2741,Uganda,Central,2011,2,0,2,1,0,3,0.0,0.0,0.0,0.0,0.0
2742,Uganda,Central,2011,1,0,0,3,0,2,0.0,0.0,0.0,0.0,1.0
2743,Uganda,Central,2010,12,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2744,Uganda,Central,2010,10,0,1,4,0,2,0.0,0.0,1.0,0.0,0.0
2745,Uganda,Central,2010,9,0,0,2,0,1,0.0,0.0,1.0,0.0,1.0
2746,Uganda,Central,2010,8,0,0,2,0,1,0.0,0.0,0.0,0.0,1.0
2747,Uganda,Central,2010,7,0,0,0,1,0,0.0,0.0,0.0,76.0,0.0
2748,Uganda,Central,2010,6,0,4,0,0,5,0.0,0.0,0.0,0.0,2.0
2749,Uganda,Central,2010,5,0,0,1,0,5,0.0,0.0,0.0,0.0,5.0
2750,Uganda,Central,2010,4,0,1,2,0,1,0.0,0.0,0.0,0.0,0.0
2751,Uganda,Central,2010,3,0,2,4,0,2,0.0,0.0,3.0,0.0,5.0
2752,Uganda,Central,2010,2,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0
2753,Uganda,Central,2010,1,0,2,0,0,1,0.0,0.0,0.0,0.0,0.0
2754,Uganda,Central,2009,12,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0
2755,Uganda,Central,2009,11,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2756,Uganda,Central,2009,10,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2757,Uganda,Central,2009,9,0,0,16,0,2,0.0,0.0,26.0,0.0,3.0
2758,Uganda,Central,2009,8,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
2759,Uganda,Central,2009,7,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
2760,Uganda,Central,2009,6,3,0,2,0,1,8.0,0.0,0.0,0.0,1.0
2761,Uganda,Central,2009,5,0,3,0,0,1,0.0,0.0,0.0,0.0,10.0
2762,Uganda,Central,2009,4,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2763,Uganda,Central,2009,3,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0
2764,Uganda,Central,2009,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2765,Uganda,Central,2009,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2766,Uganda,Central,2008,12,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2767,Uganda,Central,2008,11,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
2768,Uganda,Central,2008,10,1,0,1,0,1,2.0,0.0,1.0,0.0,0.0
2769,Uganda,Central,2008,9,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2770,Uganda,Central,2008,8,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0
2771,Uganda,Central,2008,7,1,0,1,0,2,0.0,0.0,0.0,0.0,4.0
2772,Uganda,Central,2008,6,0,3,0,0,1,0.0,0.0,0.0,0.0,0.0
2773,Uganda,Central,2008,5,0,1,1,0,0,0.0,0.0,3.0,0.0,0.0
2774,Uganda,Central,2008,4,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0
2775,Uganda,Central,2008,2,0,2,4,0,2,0.0,0.0,0.0,0.0,3.0
2776,Uganda,Central,2007,11,0,1,2,0,1,0.0,0.0,0.0,0.0,0.0
2777,Uganda,Central,2007,10,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2778,Uganda,Central,2007,9,0,0,4,0,1,0.0,0.0,7.0,0.0,1.0
2779,Uganda,Central,2007,8,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2780,Uganda,Central,2007,7,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2781,Uganda,Central,2007,4,0,3,3,0,2,0.0,0.0,1.0,0.0,0.0
2782,Uganda,Central,2007,3,4,1,0,0,1,46.0,0.0,0.0,0.0,0.0
2783,Uganda,Central,2007,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
2784,Uganda,Central,2006,11,0,0,2,0,1,0.0,0.0,0.0,0.0,15.0
2785,Uganda,Central,2006,9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2786,Uganda,Central,2006,8,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0
2787,Uganda,Central,2006,6,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
2788,Uganda,Central,2006,3,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2789,Uganda,Central,2006,2,0,2,1,0,3,0.0,0.0,0.0,0.0,4.0
2790,Uganda,Central,2005,11,0,0,5,0,0,0.0,0.0,15.0,0.0,0.0
2791,Uganda,Central,2005,10,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2792,Uganda,Central,2005,8,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2793,Uganda,Central,2005,7,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2794,Uganda,Central,2005,6,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
2795,Uganda,Central,2005,3,0,4,0,0,1,0.0,0.0,0.0,0.0,3.0
2796,Uganda,Central,2004,11,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
2797,Uganda,Central,2004,9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2798,Uganda,Central,2004,8,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2799,Uganda,Central,2004,7,0,0,1,0,1,0.0,0.0,3.0,0.0,1.0
2800,Uganda,Central,2004,3,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
2801,Uganda,Central,2004,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2802,Uganda,Central,2003,8,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2803,Uganda,Central,2003,5,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2804,Uganda,Central,2003,4,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2805,Uganda,Central,2003,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2806,Uganda,Central,2002,12,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2807,Uganda,Central,2002,11,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
2808,Uganda,Central,2002,10,1,0,1,0,0,4.0,0.0,2.0,0.0,0.0
2809,Uganda,Central,2002,8,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2810,Uganda,Central,2002,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2811,Uganda,Central,2002,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2812,Uganda,Central,2002,3,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2813,Uganda,Central,2002,2,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
2814,Uganda,Central,2002,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
2815,Uganda,Central,2001,7,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0
2816,Uganda,Central,2001,6,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
2817,Uganda,Central,2001,3,0,1,0,4,0,0.0,0.0,0.0,0.0,0.0
2818,Uganda,Central,2001,2,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
2819,Uganda,Central,2001,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
2820,Uganda,Central,2000,12,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2821,Uganda,Central,2000,11,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2822,Uganda,Central,2000,10,1,0,0,1,1,1.0,0.0,0.0,0.0,4.0
2823,Uganda,Central,2000,9,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2824,Uganda,Central,1999,9,2,0,0,0,0,3.0,0.0,0.0,0.0,0.0
2825,Uganda,Central,1999,7,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2826,Uganda,Central,1999,6,0,1,0,0,1,0.0,0.0,0.0,0.0,3.0
2827,Uganda,Central,1999,5,0,1,0,4,0,0.0,0.0,0.0,3.0,0.0
2828,Uganda,Central,1999,4,0,0,0,3,0,0.0,0.0,0.0,10.0,0.0
2829,Uganda,Central,1999,2,0,0,0,1,0,0.0,0.0,0.0,6.0,0.0
2830,Uganda,Central,1999,1,1,0,1,0,0,5.0,0.0,0.0,0.0,0.0
2831,Uganda,Central,1998,10,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2832,Uganda,Central,1998,9,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2833,Uganda,Central,1998,8,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
