,country,admin1,month,year,CS,pop
2532,Kenya,Mombasa,6.0,2019,1.5,939370.0
2533,Kenya,Mombasa,7.0,2009,3.0,939370.0
2534,Kenya,Mombasa,7.0,2010,2.0,939370.0
2535,Kenya,Mombasa,1.0,2011,1.5,939370.0
2536,Kenya,Mombasa,4.0,2011,1.5,939370.0
2537,Kenya,Mombasa,4.0,2010,2.0,939370.0
2538,Kenya,Mombasa,10.0,2017,1.5,939370.0
2539,Kenya,Mombasa,10.0,2013,1.5,939370.0
2540,Kenya,Mombasa,10.0,2011,2.0,939370.0
2541,Kenya,Mombasa,1.0,2014,1.5,939370.0
2542,Kenya,Mombasa,10.0,2019,1.5,939370.0
2543,Kenya,Mombasa,2.0,2019,1.0,939370.0
2544,Kenya,Mombasa,6.0,2018,1.0,939370.0
2545,Kenya,Mombasa,12.0,2018,1.0,939370.0
2546,Kenya,Mombasa,10.0,2016,1.0,939370.0
2547,Kenya,Mombasa,6.0,2016,1.0,939370.0
2548,Kenya,Mombasa,4.0,2014,1.5,939370.0
2549,Kenya,Mombasa,10.0,2015,1.0,939370.0
2550,Kenya,Mombasa,7.0,2015,1.0,939370.0
2551,Kenya,Mombasa,2.0,2016,1.0,939370.0
2552,Kenya,Mombasa,7.0,2014,1.5,939370.0
2553,Kenya,Mombasa,7.0,2011,1.5,939370.0
2554,Kenya,Mombasa,1.0,2013,1.5,939370.0
2555,Kenya,Mombasa,4.0,2013,1.5,939370.0
2556,Kenya,Mombasa,7.0,2013,1.5,939370.0
2557,Kenya,Mombasa,10.0,2012,1.5,939370.0
2558,Kenya,Mombasa,4.0,2012,1.5,939370.0
2559,Kenya,Mombasa,7.0,2012,1.5,939370.0
2560,Kenya,Mombasa,1.0,2012,1.5,939370.0
2561,Kenya,Mombasa,1.0,2015,1.0,939370.0
2562,Kenya,Mombasa,10.0,2014,1.0,939370.0
2563,Kenya,Mombasa,4.0,2015,1.0,939370.0
2564,Kenya,Murang'a,10.0,2010,1.5,942581.0
2565,Kenya,Murang'a,1.0,2010,2.5,942581.0
2566,Kenya,Murang'a,10.0,2009,2.5,942581.0
2567,Kenya,Murang'a,6.0,2017,1.5,942581.0
2568,Kenya,Murang'a,10.0,2014,1.5,942581.0
2569,Kenya,Murang'a,7.0,2009,2.5,942581.0
2570,Kenya,Murang'a,7.0,2010,1.5,942581.0
2571,Kenya,Murang'a,1.0,2011,1.5,942581.0
2572,Kenya,Murang'a,4.0,2011,1.5,942581.0
2573,Kenya,Murang'a,4.0,2010,1.5,942581.0
2574,Kenya,Murang'a,10.0,2013,1.5,942581.0
2575,Kenya,Murang'a,10.0,2011,2.0,942581.0
2576,Kenya,Murang'a,1.0,2014,1.5,942581.0
2577,Kenya,Murang'a,2.0,2018,1.0,942581.0
2578,Kenya,Murang'a,2.0,2019,1.0,942581.0
2579,Kenya,Murang'a,6.0,2018,1.0,942581.0
2580,Kenya,Murang'a,12.0,2018,1.0,942581.0
2581,Kenya,Murang'a,10.0,2016,1.0,942581.0
2582,Kenya,Murang'a,6.0,2016,1.0,942581.0
2583,Kenya,Murang'a,4.0,2014,1.5,942581.0
2584,Kenya,Murang'a,10.0,2015,1.0,942581.0
2585,Kenya,Murang'a,7.0,2015,1.0,942581.0
2586,Kenya,Murang'a,2.0,2016,1.0,942581.0
2587,Kenya,Murang'a,10.0,2017,1.0,942581.0
2588,Kenya,Murang'a,7.0,2014,1.5,942581.0
2589,Kenya,Murang'a,7.0,2011,1.0,942581.0
2590,Kenya,Murang'a,6.0,2019,1.0,942581.0
2591,Kenya,Murang'a,10.0,2019,1.0,942581.0
2592,Kenya,Murang'a,1.0,2013,1.5,942581.0
2593,Kenya,Murang'a,4.0,2013,1.5,942581.0
2594,Kenya,Murang'a,7.0,2013,1.5,942581.0
2595,Kenya,Murang'a,10.0,2012,1.5,942581.0
2596,Kenya,Murang'a,4.0,2012,1.5,942581.0
2597,Kenya,Murang'a,7.0,2012,1.5,942581.0
2598,Kenya,Murang'a,1.0,2012,1.5,942581.0
2599,Kenya,Murang'a,1.0,2015,1.0,942581.0
2600,Kenya,Murang'a,4.0,2015,1.0,942581.0
2601,Kenya,Nairobi,10.0,2010,1.5,3381000.0
2602,Kenya,Nairobi,1.0,2010,2.5,3381000.0
2603,Kenya,Nairobi,10.0,2009,2.5,3267000.0
2604,Kenya,Nairobi,6.0,2017,1.5,4113000.0
2605,Kenya,Nairobi,2.0,2019,1.5,4113000.0
2606,Kenya,Nairobi,10.0,2014,1.5,3863000.0
2607,Kenya,Nairobi,2.0,2018,1.5,4113000.0
2608,Kenya,Nairobi,1.0,2015,1.5,3987000.0
2609,Kenya,Nairobi,6.0,2019,1.5,4113000.0
2610,Kenya,Nairobi,7.0,2015,1.5,3987000.0
2611,Kenya,Nairobi,7.0,2009,2.5,3267000.0
2612,Kenya,Nairobi,7.0,2010,1.5,3381000.0
2613,Kenya,Nairobi,1.0,2011,1.5,3499000.0
2614,Kenya,Nairobi,4.0,2011,1.5,3499000.0
2615,Kenya,Nairobi,4.0,2010,1.5,3381000.0
2616,Kenya,Nairobi,10.0,2017,1.5,4113000.0
2617,Kenya,Nairobi,10.0,2013,1.5,3739000.0
2618,Kenya,Nairobi,10.0,2011,2.0,3499000.0
2619,Kenya,Nairobi,1.0,2014,1.5,3863000.0
2620,Kenya,Nairobi,10.0,2019,1.5,4113000.0
2621,Kenya,Nairobi,6.0,2018,1.0,4113000.0
2622,Kenya,Nairobi,12.0,2018,1.0,4113000.0
2623,Kenya,Nairobi,10.0,2016,1.0,4113000.0
2624,Kenya,Nairobi,6.0,2016,1.0,4113000.0
2625,Kenya,Nairobi,4.0,2014,1.5,3863000.0
2626,Kenya,Nairobi,10.0,2015,1.0,3987000.0
2627,Kenya,Nairobi,2.0,2016,1.0,4113000.0
2628,Kenya,Nairobi,7.0,2014,1.5,3863000.0
2629,Kenya,Nairobi,7.0,2011,1.5,3499000.0
2630,Kenya,Nairobi,1.0,2013,1.5,3739000.0
2631,Kenya,Nairobi,4.0,2013,1.5,3739000.0
2632,Kenya,Nairobi,7.0,2013,1.5,3739000.0
2633,Kenya,Nairobi,10.0,2012,1.5,3618000.0
2634,Kenya,Nairobi,4.0,2012,1.5,3618000.0
2635,Kenya,Nairobi,7.0,2012,1.5,3618000.0
2636,Kenya,Nairobi,1.0,2012,1.5,3618000.0
2637,Kenya,Nairobi,4.0,2015,1.0,3987000.0
2638,Kenya,Nakuru,10.0,2010,1.5,1603325.0
2639,Kenya,Nakuru,1.0,2010,2.0,1603325.0
2640,Kenya,Nakuru,10.0,2009,2.0,1603325.0
2641,Kenya,Nakuru,6.0,2017,1.5,1603325.0
2642,Kenya,Nakuru,2.0,2019,1.5,1603325.0
2643,Kenya,Nakuru,2.0,2018,1.5,1603325.0
2644,Kenya,Nakuru,1.0,2015,1.5,1603325.0
2645,Kenya,Nakuru,7.0,2015,1.5,1603325.0
2646,Kenya,Nakuru,7.0,2009,2.0,1603325.0
2647,Kenya,Nakuru,7.0,2010,1.5,1603325.0
2648,Kenya,Nakuru,1.0,2011,1.5,1603325.0
2649,Kenya,Nakuru,4.0,2011,1.5,1603325.0
2650,Kenya,Nakuru,4.0,2010,1.5,1603325.0
2651,Kenya,Nakuru,10.0,2017,1.5,1603325.0
2652,Kenya,Nakuru,10.0,2013,1.5,1603325.0
2653,Kenya,Nakuru,10.0,2011,2.0,1603325.0
2654,Kenya,Nakuru,1.0,2014,1.5,1603325.0
2655,Kenya,Nakuru,10.0,2019,1.5,1603325.0
2656,Kenya,Nakuru,6.0,2018,1.0,1603325.0
2657,Kenya,Nakuru,12.0,2018,1.0,1603325.0
2658,Kenya,Nakuru,10.0,2016,1.0,1603325.0
2659,Kenya,Nakuru,6.0,2016,1.0,1603325.0
2660,Kenya,Nakuru,4.0,2014,1.5,1603325.0
2661,Kenya,Nakuru,10.0,2015,1.0,1603325.0
2662,Kenya,Nakuru,2.0,2016,1.0,1603325.0
2663,Kenya,Nakuru,7.0,2014,1.5,1603325.0
2664,Kenya,Nakuru,7.0,2011,1.5,1603325.0
2665,Kenya,Nakuru,6.0,2019,1.0,1603325.0
2666,Kenya,Nakuru,1.0,2013,1.5,1603325.0
2667,Kenya,Nakuru,4.0,2013,1.5,1603325.0
2668,Kenya,Nakuru,7.0,2013,1.5,1603325.0
2669,Kenya,Nakuru,10.0,2012,1.5,1603325.0
2670,Kenya,Nakuru,4.0,2012,1.5,1603325.0
2671,Kenya,Nakuru,7.0,2012,1.5,1603325.0
2672,Kenya,Nakuru,1.0,2012,1.5,1603325.0
2673,Kenya,Nakuru,10.0,2014,1.0,1603325.0
2674,Kenya,Nakuru,4.0,2015,1.0,1603325.0
2675,Kenya,Nandi,10.0,2010,1.0,752965.0
2676,Kenya,Nandi,7.0,2009,1.0,752965.0
2677,Kenya,Nandi,10.0,2009,1.0,752965.0
2678,Kenya,Nandi,1.0,2010,1.0,752965.0
2679,Kenya,Nandi,7.0,2010,1.0,752965.0
2680,Kenya,Nandi,1.0,2011,1.0,752965.0
2681,Kenya,Nandi,4.0,2011,1.0,752965.0
2682,Kenya,Nandi,4.0,2010,1.0,752965.0
2683,Kenya,Nandi,2.0,2018,1.0,752965.0
2684,Kenya,Nandi,2.0,2019,1.0,752965.0
2685,Kenya,Nandi,6.0,2018,1.0,752965.0
2686,Kenya,Nandi,12.0,2018,1.0,752965.0
2687,Kenya,Nandi,10.0,2016,1.0,752965.0
2688,Kenya,Nandi,6.0,2016,1.0,752965.0
2689,Kenya,Nandi,4.0,2014,1.0,752965.0
2690,Kenya,Nandi,10.0,2015,1.0,752965.0
2691,Kenya,Nandi,7.0,2015,1.0,752965.0
2692,Kenya,Nandi,2.0,2016,1.0,752965.0
2693,Kenya,Nandi,10.0,2017,1.0,752965.0
2694,Kenya,Nandi,7.0,2014,1.0,752965.0
2695,Kenya,Nandi,7.0,2011,1.0,752965.0
2696,Kenya,Nandi,6.0,2019,1.0,752965.0
2697,Kenya,Nandi,10.0,2019,1.0,752965.0
2698,Kenya,Nandi,6.0,2017,1.0,752965.0
2699,Kenya,Nandi,1.0,2013,1.0,752965.0
2700,Kenya,Nandi,4.0,2013,1.0,752965.0
2701,Kenya,Nandi,7.0,2013,1.0,752965.0
2702,Kenya,Nandi,10.0,2012,1.0,752965.0
2703,Kenya,Nandi,4.0,2012,1.0,752965.0
2704,Kenya,Nandi,7.0,2012,1.0,752965.0
2705,Kenya,Nandi,1.0,2012,1.0,752965.0
2706,Kenya,Nandi,10.0,2011,1.0,752965.0
2707,Kenya,Nandi,1.0,2014,1.0,752965.0
2708,Kenya,Nandi,1.0,2015,1.0,752965.0
2709,Kenya,Nandi,10.0,2014,1.0,752965.0
2710,Kenya,Nandi,4.0,2015,1.0,752965.0
2711,Kenya,Nandi,10.0,2013,1.0,752965.0
2712,Kenya,Narok,2.0,2018,2.0,850920.0
2713,Kenya,Narok,10.0,2010,1.5,850920.0
2714,Kenya,Narok,1.0,2010,2.0,850920.0
2715,Kenya,Narok,10.0,2009,2.0,850920.0
2716,Kenya,Narok,6.0,2017,1.5,850920.0
2717,Kenya,Narok,2.0,2019,1.5,850920.0
2718,Kenya,Narok,10.0,2014,1.5,850920.0
2719,Kenya,Narok,1.0,2015,1.5,850920.0
2720,Kenya,Narok,12.0,2018,1.5,850920.0
2721,Kenya,Narok,6.0,2019,1.5,850920.0
2722,Kenya,Narok,7.0,2015,1.5,850920.0
2723,Kenya,Narok,10.0,2016,1.5,850920.0
2724,Kenya,Narok,10.0,2015,1.5,850920.0
2725,Kenya,Narok,7.0,2009,2.0,850920.0
2726,Kenya,Narok,7.0,2010,1.5,850920.0
2727,Kenya,Narok,1.0,2011,1.5,850920.0
2728,Kenya,Narok,4.0,2011,1.5,850920.0
2729,Kenya,Narok,4.0,2010,1.5,850920.0
2730,Kenya,Narok,10.0,2017,1.5,850920.0
2731,Kenya,Narok,10.0,2013,1.5,850920.0
2732,Kenya,Narok,10.0,2011,2.0,850920.0
2733,Kenya,Narok,1.0,2014,1.5,850920.0
2734,Kenya,Narok,10.0,2019,1.5,850920.0
2735,Kenya,Narok,6.0,2018,1.0,850920.0
2736,Kenya,Narok,6.0,2016,1.0,850920.0
2737,Kenya,Narok,4.0,2014,1.5,850920.0
2738,Kenya,Narok,2.0,2016,1.0,850920.0
2739,Kenya,Narok,7.0,2014,1.5,850920.0
2740,Kenya,Narok,7.0,2011,1.5,850920.0
2741,Kenya,Narok,1.0,2013,1.5,850920.0
2742,Kenya,Narok,4.0,2013,1.5,850920.0
2743,Kenya,Narok,7.0,2013,1.5,850920.0
2744,Kenya,Narok,10.0,2012,1.5,850920.0
2745,Kenya,Narok,4.0,2012,1.5,850920.0
2746,Kenya,Narok,7.0,2012,1.5,850920.0
2747,Kenya,Narok,1.0,2012,1.5,850920.0
2748,Kenya,Narok,4.0,2015,1.0,850920.0
2749,Kenya,Nyamira,1.0,2010,1.5,598252.0
2750,Kenya,Nyamira,10.0,2010,1.0,598252.0
2751,Kenya,Nyamira,7.0,2009,1.5,598252.0
2752,Kenya,Nyamira,10.0,2009,1.5,598252.0
2753,Kenya,Nyamira,7.0,2010,1.5,598252.0
2754,Kenya,Nyamira,1.0,2011,1.5,598252.0
2755,Kenya,Nyamira,4.0,2011,1.5,598252.0
2756,Kenya,Nyamira,4.0,2010,1.5,598252.0
2757,Kenya,Nyamira,2.0,2018,1.0,598252.0
2758,Kenya,Nyamira,2.0,2019,1.0,598252.0
2759,Kenya,Nyamira,6.0,2018,1.0,598252.0
2760,Kenya,Nyamira,12.0,2018,1.0,598252.0
2761,Kenya,Nyamira,10.0,2016,1.0,598252.0
2762,Kenya,Nyamira,6.0,2016,1.0,598252.0
2763,Kenya,Nyamira,4.0,2014,1.0,598252.0
2764,Kenya,Nyamira,10.0,2015,1.0,598252.0
2765,Kenya,Nyamira,7.0,2015,1.0,598252.0
2766,Kenya,Nyamira,2.0,2016,1.0,598252.0
2767,Kenya,Nyamira,10.0,2017,1.0,598252.0
2768,Kenya,Nyamira,7.0,2014,1.0,598252.0
2769,Kenya,Nyamira,7.0,2011,1.0,598252.0
2770,Kenya,Nyamira,6.0,2019,1.0,598252.0
2771,Kenya,Nyamira,10.0,2019,1.0,598252.0
2772,Kenya,Nyamira,6.0,2017,1.0,598252.0
2773,Kenya,Nyamira,1.0,2013,1.0,598252.0
2774,Kenya,Nyamira,4.0,2013,1.0,598252.0
2775,Kenya,Nyamira,7.0,2013,1.0,598252.0
2776,Kenya,Nyamira,10.0,2012,1.0,598252.0
2777,Kenya,Nyamira,4.0,2012,1.0,598252.0
2778,Kenya,Nyamira,7.0,2012,1.0,598252.0
2779,Kenya,Nyamira,1.0,2012,1.0,598252.0
2780,Kenya,Nyamira,10.0,2011,1.0,598252.0
2781,Kenya,Nyamira,1.0,2014,1.0,598252.0
2782,Kenya,Nyamira,1.0,2015,1.0,598252.0
2783,Kenya,Nyamira,10.0,2014,1.0,598252.0
2784,Kenya,Nyamira,4.0,2015,1.0,598252.0
2785,Kenya,Nyamira,10.0,2013,1.0,598252.0
2786,Kenya,Nyandarua,10.0,2010,1.5,596268.0
2787,Kenya,Nyandarua,1.0,2010,2.0,596268.0
2788,Kenya,Nyandarua,10.0,2009,2.0,596268.0
2789,Kenya,Nyandarua,6.0,2017,1.5,596268.0
2790,Kenya,Nyandarua,2.0,2019,1.5,596268.0
2791,Kenya,Nyandarua,10.0,2014,1.5,596268.0
2792,Kenya,Nyandarua,1.0,2015,1.5,596268.0
2793,Kenya,Nyandarua,4.0,2015,1.5,596268.0
2794,Kenya,Nyandarua,6.0,2019,1.5,596268.0
2795,Kenya,Nyandarua,7.0,2015,1.5,596268.0
2796,Kenya,Nyandarua,10.0,2016,1.5,596268.0
2797,Kenya,Nyandarua,10.0,2015,1.5,596268.0
2798,Kenya,Nyandarua,7.0,2009,1.5,596268.0
2799,Kenya,Nyandarua,7.0,2010,1.5,596268.0
2800,Kenya,Nyandarua,1.0,2011,1.5,596268.0
2801,Kenya,Nyandarua,4.0,2011,1.5,596268.0
2802,Kenya,Nyandarua,4.0,2010,1.5,596268.0
2803,Kenya,Nyandarua,10.0,2017,1.5,596268.0
2804,Kenya,Nyandarua,10.0,2013,1.5,596268.0
2805,Kenya,Nyandarua,10.0,2011,2.0,596268.0
2806,Kenya,Nyandarua,1.0,2014,1.5,596268.0
2807,Kenya,Nyandarua,10.0,2019,1.5,596268.0
2808,Kenya,Nyandarua,2.0,2018,1.0,596268.0
2809,Kenya,Nyandarua,6.0,2018,1.0,596268.0
2810,Kenya,Nyandarua,12.0,2018,1.0,596268.0
2811,Kenya,Nyandarua,6.0,2016,1.0,596268.0
2812,Kenya,Nyandarua,4.0,2014,1.5,596268.0
2813,Kenya,Nyandarua,2.0,2016,1.0,596268.0
2814,Kenya,Nyandarua,7.0,2014,1.5,596268.0
2815,Kenya,Nyandarua,7.0,2011,1.5,596268.0
2816,Kenya,Nyandarua,1.0,2013,1.5,596268.0
2817,Kenya,Nyandarua,4.0,2013,1.5,596268.0
2818,Kenya,Nyandarua,7.0,2013,1.5,596268.0
2819,Kenya,Nyandarua,10.0,2012,1.5,596268.0
2820,Kenya,Nyandarua,4.0,2012,1.5,596268.0
2821,Kenya,Nyandarua,7.0,2012,1.5,596268.0
2822,Kenya,Nyandarua,1.0,2012,1.5,596268.0
2823,Kenya,Nyeri,10.0,2010,1.5,693558.0
2824,Kenya,Nyeri,1.0,2010,2.5,693558.0
2825,Kenya,Nyeri,10.0,2009,2.5,693558.0
2826,Kenya,Nyeri,6.0,2017,1.5,693558.0
2827,Kenya,Nyeri,2.0,2019,1.5,693558.0
2828,Kenya,Nyeri,6.0,2019,1.5,693558.0
2829,Kenya,Nyeri,10.0,2016,1.5,693558.0
2830,Kenya,Nyeri,7.0,2009,2.0,693558.0
2831,Kenya,Nyeri,7.0,2010,1.5,693558.0
2832,Kenya,Nyeri,1.0,2011,1.5,693558.0
2833,Kenya,Nyeri,4.0,2011,1.5,693558.0
2834,Kenya,Nyeri,4.0,2010,1.5,693558.0
2835,Kenya,Nyeri,10.0,2017,1.5,693558.0
2836,Kenya,Nyeri,10.0,2013,1.5,693558.0
2837,Kenya,Nyeri,1.0,2014,1.5,693558.0
2838,Kenya,Nyeri,10.0,2019,1.5,693558.0
2839,Kenya,Nyeri,2.0,2018,1.0,693558.0
2840,Kenya,Nyeri,6.0,2018,1.0,693558.0
2841,Kenya,Nyeri,12.0,2018,1.0,693558.0
2842,Kenya,Nyeri,6.0,2016,1.0,693558.0
2843,Kenya,Nyeri,4.0,2014,1.5,693558.0
2844,Kenya,Nyeri,10.0,2015,1.0,693558.0
2845,Kenya,Nyeri,7.0,2015,1.0,693558.0
2846,Kenya,Nyeri,2.0,2016,1.0,693558.0
2847,Kenya,Nyeri,7.0,2014,1.5,693558.0
2848,Kenya,Nyeri,7.0,2011,1.5,693558.0
2849,Kenya,Nyeri,1.0,2013,1.5,693558.0
2850,Kenya,Nyeri,4.0,2013,1.5,693558.0
2851,Kenya,Nyeri,7.0,2013,1.5,693558.0
2852,Kenya,Nyeri,10.0,2012,1.5,693558.0
2853,Kenya,Nyeri,4.0,2012,1.5,693558.0
2854,Kenya,Nyeri,7.0,2012,1.5,693558.0
2855,Kenya,Nyeri,1.0,2012,1.5,693558.0
2856,Kenya,Nyeri,10.0,2011,1.5,693558.0
2857,Kenya,Nyeri,1.0,2015,1.0,693558.0
2858,Kenya,Nyeri,10.0,2014,1.0,693558.0
2859,Kenya,Nyeri,4.0,2015,1.0,693558.0
2860,Kenya,Samburu,2.0,2018,2.0,223947.0
2861,Kenya,Samburu,2.0,2016,1.5,223947.0
2862,Kenya,Samburu,6.0,2019,2.5,223947.0
2863,Kenya,Samburu,10.0,2010,2.5,223947.0
2864,Kenya,Samburu,10.0,2009,3.5,223947.0
2865,Kenya,Samburu,7.0,2009,3.0,223947.0
2866,Kenya,Samburu,10.0,2011,2.5,223947.0
2867,Kenya,Samburu,1.0,2010,3.0,223947.0
2868,Kenya,Samburu,7.0,2011,3.0,223947.0
2869,Kenya,Samburu,1.0,2013,1.6666666666666667,223947.0
2870,Kenya,Samburu,1.0,2011,2.5,223947.0
2871,Kenya,Samburu,10.0,2012,1.6666666666666667,223947.0
2872,Kenya,Samburu,6.0,2017,2.5,223947.0
2873,Kenya,Samburu,4.0,2011,2.5,223947.0
2874,Kenya,Samburu,4.0,2010,2.5,223947.0
2875,Kenya,Samburu,7.0,2014,2.5,223947.0
2876,Kenya,Samburu,2.0,2019,2.0,223947.0
2877,Kenya,Samburu,10.0,2014,2.5,223947.0
2878,Kenya,Samburu,1.0,2015,2.0,223947.0
2879,Kenya,Samburu,4.0,2015,2.0,223947.0
2880,Kenya,Samburu,12.0,2018,1.5,223947.0
2881,Kenya,Samburu,6.0,2016,1.5,223947.0
2882,Kenya,Samburu,6.0,2018,1.5,223947.0
2883,Kenya,Samburu,7.0,2015,2.5,223947.0
2884,Kenya,Samburu,10.0,2016,2.5,223947.0
2885,Kenya,Samburu,10.0,2015,2.0,223947.0
2886,Kenya,Samburu,10.0,2019,2.5,223947.0
2887,Kenya,Samburu,10.0,2017,2.0,223947.0
2888,Kenya,Samburu,7.0,2010,2.5,223947.0
2889,Kenya,Samburu,4.0,2012,2.0,223947.0
2890,Kenya,Samburu,10.0,2013,2.0,223947.0
2891,Kenya,Samburu,1.0,2014,2.0,223947.0
2892,Kenya,Samburu,1.0,2012,2.0,223947.0
2893,Kenya,Samburu,7.0,2012,1.5,223947.0
2894,Kenya,Samburu,4.0,2013,2.0,223947.0
2895,Kenya,Samburu,7.0,2013,2.0,223947.0
2896,Kenya,Samburu,4.0,2014,2.5,223947.0
2897,Kenya,Siaya,10.0,2010,1.0,885762.0
2898,Kenya,Siaya,7.0,2009,1.0,885762.0
2899,Kenya,Siaya,10.0,2009,1.0,885762.0
2900,Kenya,Siaya,1.0,2010,1.0,885762.0
2901,Kenya,Siaya,7.0,2010,1.0,885762.0
2902,Kenya,Siaya,1.0,2011,1.0,885762.0
2903,Kenya,Siaya,4.0,2011,1.0,885762.0
2904,Kenya,Siaya,4.0,2010,1.0,885762.0
2905,Kenya,Siaya,2.0,2018,1.0,885762.0
2906,Kenya,Siaya,2.0,2019,1.0,885762.0
2907,Kenya,Siaya,6.0,2018,1.0,885762.0
2908,Kenya,Siaya,12.0,2018,1.0,885762.0
2909,Kenya,Siaya,10.0,2016,1.0,885762.0
2910,Kenya,Siaya,6.0,2016,1.0,885762.0
2911,Kenya,Siaya,4.0,2014,1.0,885762.0
2912,Kenya,Siaya,10.0,2015,1.0,885762.0
2913,Kenya,Siaya,7.0,2015,1.0,885762.0
2914,Kenya,Siaya,2.0,2016,1.0,885762.0
2915,Kenya,Siaya,10.0,2017,1.0,885762.0
2916,Kenya,Siaya,7.0,2014,1.0,885762.0
2917,Kenya,Siaya,7.0,2011,1.0,885762.0
2918,Kenya,Siaya,6.0,2019,1.0,885762.0
2919,Kenya,Siaya,10.0,2019,1.0,885762.0
2920,Kenya,Siaya,6.0,2017,1.0,885762.0
2921,Kenya,Siaya,1.0,2013,1.0,885762.0
2922,Kenya,Siaya,4.0,2013,1.0,885762.0
2923,Kenya,Siaya,7.0,2013,1.0,885762.0
2924,Kenya,Siaya,10.0,2012,1.0,885762.0
2925,Kenya,Siaya,4.0,2012,1.0,885762.0
2926,Kenya,Siaya,7.0,2012,1.0,885762.0
2927,Kenya,Siaya,1.0,2012,1.0,885762.0
2928,Kenya,Siaya,10.0,2011,1.0,885762.0
2929,Kenya,Siaya,1.0,2014,1.0,885762.0
2930,Kenya,Siaya,1.0,2015,1.0,885762.0
2931,Kenya,Siaya,10.0,2014,1.0,885762.0
2932,Kenya,Siaya,4.0,2015,1.0,885762.0
2933,Kenya,Siaya,10.0,2013,1.0,885762.0
2934,Kenya,Taita Taveta,10.0,2010,1.5,284657.0
2935,Kenya,Taita Taveta,10.0,2009,2.5,284657.0
2936,Kenya,Taita Taveta,1.0,2010,2.0,284657.0
2937,Kenya,Taita Taveta,6.0,2017,2.5,284657.0
2938,Kenya,Taita Taveta,2.0,2019,1.5,284657.0
2939,Kenya,Taita Taveta,10.0,2014,1.5,284657.0
2940,Kenya,Taita Taveta,2.0,2018,1.5,284657.0
2941,Kenya,Taita Taveta,1.0,2015,2.0,284657.0
2942,Kenya,Taita Taveta,4.0,2015,1.5,284657.0
2943,Kenya,Taita Taveta,12.0,2018,1.5,284657.0
2944,Kenya,Taita Taveta,6.0,2019,1.5,284657.0
2945,Kenya,Taita Taveta,7.0,2015,2.0,284657.0
2946,Kenya,Taita Taveta,10.0,2016,1.5,284657.0
2947,Kenya,Taita Taveta,10.0,2015,1.5,284657.0
2948,Kenya,Taita Taveta,10.0,2019,2.5,284657.0
2949,Kenya,Taita Taveta,10.0,2017,2.0,284657.0
2950,Kenya,Taita Taveta,7.0,2009,2.5,284657.0
2951,Kenya,Taita Taveta,7.0,2010,1.5,284657.0
2952,Kenya,Taita Taveta,10.0,2012,2.5,284657.0
2953,Kenya,Taita Taveta,1.0,2011,1.5,284657.0
2954,Kenya,Taita Taveta,4.0,2010,1.5,284657.0
2955,Kenya,Taita Taveta,1.0,2013,2.5,284657.0
2956,Kenya,Taita Taveta,7.0,2012,2.5,284657.0
2957,Kenya,Taita Taveta,4.0,2011,2.0,284657.0
2958,Kenya,Taita Taveta,10.0,2013,2.0,284657.0
2959,Kenya,Taita Taveta,10.0,2011,2.5,284657.0
2960,Kenya,Taita Taveta,1.0,2014,2.0,284657.0
2961,Kenya,Taita Taveta,7.0,2011,2.0,284657.0
2962,Kenya,Taita Taveta,6.0,2018,1.0,284657.0
2963,Kenya,Taita Taveta,6.0,2016,1.0,284657.0
2964,Kenya,Taita Taveta,2.0,2016,1.0,284657.0
2965,Kenya,Taita Taveta,7.0,2014,1.5,284657.0
2966,Kenya,Taita Taveta,1.0,2012,2.0,284657.0
2967,Kenya,Taita Taveta,4.0,2013,2.0,284657.0
2968,Kenya,Taita Taveta,4.0,2012,2.0,284657.0
2969,Kenya,Taita Taveta,7.0,2013,2.0,284657.0
2970,Kenya,Taita Taveta,4.0,2014,2.0,284657.0
2971,Kenya,Tana River,2.0,2018,2.5,240075.0
2972,Kenya,Tana River,2.0,2016,1.5,240075.0
2973,Kenya,Tana River,6.0,2019,2.5,240075.0
2974,Kenya,Tana River,10.0,2010,2.5,240075.0
2975,Kenya,Tana River,7.0,2014,1.3333333333333333,240075.0
2976,Kenya,Tana River,10.0,2009,3.5,240075.0
2977,Kenya,Tana River,7.0,2009,3.5,240075.0
2978,Kenya,Tana River,1.0,2010,2.5,240075.0
2979,Kenya,Tana River,10.0,2011,2.5,240075.0
2980,Kenya,Tana River,7.0,2011,2.5,240075.0
2981,Kenya,Tana River,1.0,2013,2.3333333333333335,240075.0
2982,Kenya,Tana River,1.0,2011,2.5,240075.0
2983,Kenya,Tana River,10.0,2012,2.25,240075.0
2984,Kenya,Tana River,6.0,2017,2.5,240075.0
2985,Kenya,Tana River,4.0,2011,2.5,240075.0
2986,Kenya,Tana River,4.0,2010,2.5,240075.0
2987,Kenya,Tana River,2.0,2019,1.5,240075.0
2988,Kenya,Tana River,10.0,2014,2.0,240075.0
2989,Kenya,Tana River,1.0,2015,2.0,240075.0
2990,Kenya,Tana River,4.0,2015,2.0,240075.0
2991,Kenya,Tana River,12.0,2018,1.5,240075.0
2992,Kenya,Tana River,6.0,2016,1.5,240075.0
2993,Kenya,Tana River,6.0,2018,2.0,240075.0
2994,Kenya,Tana River,7.0,2015,1.5,240075.0
2995,Kenya,Tana River,10.0,2016,2.0,240075.0
2996,Kenya,Tana River,10.0,2015,1.5,240075.0
2997,Kenya,Tana River,10.0,2019,2.5,240075.0
