"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DP10","DP10_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2010-02",,,"0","1,S","27","1,S",,,"38.8","1,S,26,",,,"31.1","5,S","37.2","1,,,S","25.1","4,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2010-03",,,"0","4,S","27","4,S",,,"39.4","4,S,05,",,,,,"36.6","4,,,S",,
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2010-04",,,"0","4,S","24","4,S",,,"35.7","4,S,13,",,,,,"34.3","4,,,S",,
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2010-06",,,"0","1,S","25","1,S",,,"35.2","1,S,29,+",,,"28.8","1,S","33.9","1,,,S","23.6",",,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2010-09",,,"0","1,S","28","1,S",,,"34.7","1,S,26,+",,,"28.1","3,S","33.9","1,,,S","22.4","2,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2010-11",,,"0","3,S","27","3,S",,,"37.2","3,S,03,",,,,,"35.3","3,,,S",,
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2010-12",,,"0","5,S","25","5,S",,,"37.2","5,S,13,",,,,,"35.3","5,,,S",,
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2011-01",,,"0","4,S","26","4,S",,,"38.2","4,S,30,",,,"29.5","6,S","35.7","4,,,S","23.4","2,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2011-02",,,"0","2,S","26","2,S",,,"38.6","2,S,14,",,,"30.3","7,S","36.8","2,,,S","23.8","5,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2011-03",,,"0","4,S","27","4,S",,,"38.7","4,S,31,",,,"31.0","5,S","37.3","4,,,S","24.6","1,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2011-05",,,"0","5,S","26","5,S",,,"37.0","5,S,06,",,,"30.0","8,S","35.2","5,,,S","24.7","3,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2011-06",,,"0","2,S","26","2,S",,,"35.7","2,S,01,",,,,,"33.9","2,,,S",,
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2011-07",,,,,,,,,,,,,,,,,"22.9","5,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2011-08",,,"0","4,S","26","4,S",,,"34.5","4,S,29,+",,,,,"33.5","4,,,S",,
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2011-09",,,"0","4,S","26","4,S",,,"36.0","4,S,30,+",,,"28.9","7,S","34.6","4,,,S","23.2","5,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2011-12",,,,,,,,,,,,,,,,,"23.7","3,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2012-01",,,"0","5,S","26","5,S",,,"38.1","5,S,21,",,,"29.6","9,S","36.3","5,,,S","22.9","4,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2012-02",,,,,,,,,,,,,,,,,"23.6","3,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2012-03",,,,,,,,,,,,,,,,,"24.2","5,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2012-04",,,"0","1,S","29","1,S",,,"38.5","1,S,18,+",,,,,"37.3","1,,,S",,
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2012-06",,,,,,,,,,,,,,,,,"22.9","4,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2012-07",,,,,,,,,,,,,,,,,"22.3","2,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2012-08",,,,,,,,,,,,,,,,,"22.1","5,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2012-10",,,,,,,,,,,,,,,,,"23.9","5,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2013-02",,,,,,,,,,,,,,,,,"24.4","3,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2013-09",,,,,,,,,,,,,,,,,"22.6","4,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2013-12",,,,,,,,,,,,,,,,,"24.5","2,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2018-03",,,,,,,,,,,,,,,,,"23.1","1,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2018-04",,,,,,,,,,,,,,,,,"22.5","2,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2018-05",,,,,,,,,,,,,,,,,"21.8","3,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2018-06",,,,,,,,,,,,,,,,,"21.0","3,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2018-07",,,,,,,,,,,,,,,,,"20.3","1,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2018-10",,,,,,,,,,,,,,,,,"22.4",",,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2019-01",,,,,,,,,,,,,,,,,"23.5","2,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2019-02",,,,,,,,,,,,,,,,,"24.0","3,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2019-04",,,,,,,,,,,,,,,,,"26.2","1,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2019-05",,,,,,,,,,,,,,,,,"25.0","1,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2019-06",,,,,,,,,,,,,,,,,"23.7",",,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2019-07",,,,,,,,,,,,,,,,,"22.7",",,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2019-08",,,,,,,,,,,,,,,,,"22.9","1,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2019-09",,,,,,,,,,,,,,,,,"23.2",",,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2019-10",,,,,,,,,,,,,,,,,"24.3","3,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2019-11",,,,,,,,,,,,,,,,,"24.3","3,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2019-12",,,,,,,,,,,,,,,,,"24.3",",,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2020-01",,,,,,,,,,,,,,,,,"24.5","4,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2020-02",,,,,,,,,,,,,,,,,"25.3","1,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2020-03",,,,,,,,,,,,,,,,,"26.4","4,,,S"
"KE000063723","GARISSA, KE","-0.467","39.633","147.0","2020-04",,,,,,,,,,,,,,,,,"25.5","2,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2009-01",,,"0","4,S","21","4,S",,,"35.0","4,S,11,",,,"28.2","8,S","32.9","4,,,S","23.5","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2009-02",,,,,,,,,,,,,,,,,"24.4","2,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2009-03",,,"0","5,S","22","5,S",,,"33.6","5,S,08,",,,"28.8","5,S","32.7","5,,,S","24.8",",,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2009-05",,,,,,,,,,,,,,,,,"23.6","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2009-08",,,"0","4,S","0","4,S",,,"30.0","4,S,10,",,,,,"28.8","4,,,S",,
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2009-09",,,"0","4,S","0","4,S",,,"31.1","4,S,16,",,,"25.9","8,S","29.9","4,,,S","21.9","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2010-02",,,,,,,,,,,,,,,,,"24.9","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2010-03",,,,,,,,,,,,,,,,,"25.4","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2010-11",,,"0","5,S","1","5,S",,,"32.2","5,S,30,",,,,,"30.9","5,,,S",,
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2010-12",,,,,,,,,,,,,,,,,"23.9","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2011-04",,,,,,,,,,,,,,,,,"24.8","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2011-05",,,"0","3,S","3","3,S",,,"32.7","3,S,06,",,,,,"30.3","3,,,S",,
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2011-08",,,"0","4,S","0","4,S",,,"30.3","4,S,30,",,,,,"28.9","4,,,S",,
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2011-11",,,"0","4,S","2","4,S",,,"33.2","4,S,26,",,,,,"31.2","4,,,S",,
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2011-12",,,,,,,,,,,,,,,,,"24.3","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2012-01",,,,,,,,,,,,,,,,,"23.8","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2012-02",,,"0","4,S","21","4,S",,,"35.1","4,S,29,",,,,,"32.9","4,,,S",,
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2012-03",,,,,,,,,,,,,,,,,"24.2","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2012-05",,,,,,,,,,,,,,,,,"23.4","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2012-07",,,"0","2,S","0","2,S",,,"30.0","2,S,11,+",,,"24.8","4,S","28.8","2,,,S","20.8","2,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2012-09",,,,,,,,,,,,,,,,,"21.8","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2012-10",,,,,,,,,,,,,,,,,"23.1","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2012-11",,,"0","5,S","1","5,S",,,"32.2","5,S,02,",,,,,"31.0","5,,,S",,
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2012-12",,,"0","4,S","20","4,S",,,"34.5","4,S,21,",,,"28.7","8,S","32.8","4,,,S","24.6","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2013-01",,,"0","2,S","27","2,S",,,"35.4","2,S,21,",,,"29.1","5,S","33.6","2,,,S","24.6","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2013-02",,,"0","3,S","21","3,S",,,"34.5","3,S,16,",,,,,"32.9","3,,,S",,
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2013-05",,,,,,,,,,,,,,,,,"22.4","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2013-07",,,,,,,,,,,,,,,,,"20.4","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2013-08",,,,,,,,,,,,,,,,,"20.1","2,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2013-09",,,"0","5,S","0","5,S",,,"31.6","5,S,30,",,,"25.0","6,S","29.0","5,,,S","21.0","1,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2013-12",,,,,,,,,,,,,,,,,"23.1","1,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2014-01",,,"0","4,S","21","4,S",,,"34.7","4,S,14,",,,"27.9","6,S","32.7","4,,,S","23.0","2,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2014-02",,,"0","5,S","18","5,S",,,"35.2","5,S,09,",,,"28.0","9,S","32.7","5,,,S","23.3","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2014-03",,,"0","3,S","24","3,S",,,"34.2","3,S,24,+",,,"28.5","5,S","33.0","3,,,S","24.0","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2014-04",,,,,,,,,,,,,,,,,"24.2","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2014-06",,,,,,,,,,,,,,,,,"21.8","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2014-08",,,,,,,,,,,,,,,,,"20.9","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2014-09",,,,,,,,,,,,,,,,,"21.2","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2014-10",,,,,,,,,,,,,,,,,"22.7","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2014-11",,,,,,,,,,,,,,,,,"23.4","2,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2015-05",,,,,,,,,,,,,,,,,"23.0","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2015-07",,,,,,,,,,,,,,,,,"21.2","1,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2015-08",,,,,,,,,,,,,,,,,"20.7","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2015-09",,,,,,,,,,,,,,,,,"21.4","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2015-10",,,,,,,,,,,,,,,,,"23.3",",,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2015-11",,,,,,,,,,,,,,,,,"23.6","2,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2015-12",,,,,,,,,,,,,,,,,"23.8","2,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2016-01",,,,,,,,,,,,,,,,,"23.9","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2016-02",,,,,,,,,,,,,,,,,"23.6","1,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2016-03",,,,,,,,,,,,,,,,,"25.3","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2016-04",,,,,,,,,,,,,,,,,"24.3","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2016-05",,,,,,,,,,,,,,,,,"22.1","1,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2016-06",,,,,,,,,,,,,,,,,"21.0",",,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2016-07",,,,,,,,,,,,,,,,,"19.7",",,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2016-08",,,,,,,,,,,,,,,,,"20.2","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2016-09",,,,,,,,,,,,,,,,,"20.2","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2016-12",,,,,,,,,,,,,,,,,"24.1","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2017-01",,,,,,,,,,,,,,,,,"24.2","2,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2017-02",,,,,,,,,,,,,,,,,"24.6","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2017-06",,,,,,,,,,,,,,,,,"22.0","2,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2017-07",,,,,,,,,,,,,,,,,"21.1","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2017-08",,,,,,,,,,,,,,,,,"21.4","2,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2017-09",,,,,,,,,,,,,,,,,"21.2","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2017-10",,,,,,,,,,,,,,,,,"22.6","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2017-11",,,,,,,,,,,,,,,,,"23.7","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2017-12",,,,,,,,,,,,,,,,,"23.4","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2018-01",,,,,,,,,,,,,,,,,"22.9","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2018-02",,,,,,,,,,,,,,,,,"23.4","1,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2018-03",,,,,,,,,,,,,,,,,"23.8","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2018-04",,,,,,,,,,,,,,,,,"23.7","1,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2018-06",,,,,,,,,,,,,,,,,"21.3","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2018-07",,,,,,,,,,,,,,,,,"20.2",",,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2019-01",,,,,,,,,,,,,,,,,"24.0","2,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2019-04",,,,,,,,,,,,,,,,,"25.4","3,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2019-05",,,,,,,,,,,,,,,,,"23.6","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2019-06",,,,,,,,,,,,,,,,,"22.2","5,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2019-09",,,,,,,,,,,,,,,,,"22.2","4,,,S"
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2019-10","20",",S",,,,,"119.1",",,S,17,",,,"536.5",",,,S",,,,,,
"KE000063820","MOMBASA, KE","-4.033","39.617","55.0","2020-01",,,,,,,,,,,,,,,,,"24.9","3,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2009-02",,,"0","4,S","0","4,S",,,"30.6","4,S,22,+",,,"21.0","8,S","28.0","4,,,S","13.9","5,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2009-03",,,,,,,,,,,,,,,,,"14.5","5,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2009-07",,,"0","3,S","0","3,S",,,"27.6","3,S,24,",,,,,"23.6","3,,,S",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2009-08",,,"0","3,S","0","3,S",,,"28.5","3,S,13,",,,"18.2","8,S","23.9","3,,,S","12.6","5,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2009-09",,,,,,,,,,,,,,,,,"13.1","5,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2009-12",,,,,,,,,,,,,,,,,"14.9","5,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2010-01",,,,,,,,,,,,,,,,,"14.2","3,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2010-02",,,"0","4,S","0","4,S",,,"30.2","4,S,02,",,,"21.4","6,S","27.4","4,,,S","15.4","3,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2010-03",,,,,,,,,,,,,,,,,"15.0","3,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2010-06",,,,,,,,,,,,,,,,,"12.4","3,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2011-02",,,,,,,,,,,,,,,,,"13.8","5,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2011-04",,,"0","5,S","0","5,S",,,"29.0","5,S,11,",,,"21.3","7,S","27.3","5,,,S","15.2","3,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2011-09",,,"0","4,S","0","4,S",,,"29.6","4,S,22,",,,,,"25.8","4,,,S",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2012-04","17","3,S",,,,,"73.9","3,,S,25,",,,"273.1","3,,,S",,,,,,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2012-08",,,"0","3,S","0","3,S",,,"27.5","3,S,26,+",,,,,"25.0","3,,,S",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2012-09",,,"0","5,S","0","5,S",,,"30.5","5,S,23,",,,,,"26.9","5,,,S",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2012-10",,,,,,,,,,,,,,,,,"14.8","4,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2013-02",,,,,,,,,,,,,,,,,"13.2","2,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2014-04",,,,,,,,,,,,,,,,,"14.9","5,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2014-06",,,,,,,,,,,,,,,,,"13.6","4,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2014-08",,,,,,,,,,,,,,,,,"12.1","4,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2014-11",,,"0","3,S","0","3,S",,,"29.5","3,S,29,",,,,,"26.5","3,,,S",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2015-02",,,"0","5,S","0","5,S",,,"31.5","5,S,14,+",,,"22.2","9,S","30.0","5,,,S","14.5","5,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2015-03",,,"0","2,S","0","2,S",,,"31.5","2,S,07,",,,,,"29.3","2,,,S",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2015-10",,,"0","5,S","0","5,S",,,"30.2","5,S,21,+",,,"21.7","6,S","28.1","5,,,S","15.2","1,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2015-12",,,"0","4,S","0","4,S",,,"28.8","4,S,12,",,,"20.8","5,S","26.1","4,,,S","15.5","2,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2016-09",,,,,,,,,,,,,,,,,"12.5","5,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2017-01",,,,,,,,,,,,,,,,,"13.5","2,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2017-04",,,,,,,,,,,,,,,,,"15.9","5,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2017-07",,,,,,,,,,,,,,,,,"12.6","5,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2018-01",,,,,,,,,,,,,,,,,"14.3","2,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2018-02",,,,,,,,,,,,,,,,,"14.9","1,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2018-04","10","5,S",,,,,"54.1","5,,S,24,",,,"228.9","5,,,S",,,,,,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2018-07",,,,,,,,,,,,,,,,,"12.0","5,,,S"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","-1.317","36.917","1624.0","2019-07",,,,,,,,,,,,,,,,,"12.5","5,,,S"
"KEM00063799","MALINDI, KE","-3.229","40.102","25.0","2009-04",,,"0","4,S","13","4,S",,,"34.0","4,S,08,",,,"28.9","5,S","32.2","4,,,S","25.6","4,,,S"
"KEM00063799","MALINDI, KE","-3.229","40.102","25.0","2009-05",,,"0","4,S","0","4,S",,,"31.9","4,S,04,",,,"27.2","5,S","29.8","4,,,S","24.5","3,,,S"
"KEM00063799","MALINDI, KE","-3.229","40.102","25.0","2010-09",,,"0","1,S","0","1,S",,,"29.3","1,S,30,",,,"25.4","6,S","28.3","1,,,S","22.6","5,,,S"
"KEM00063799","MALINDI, KE","-3.229","40.102","25.0","2011-06",,,,,,,,,,,,,,,,,"23.9","5,,,S"
"KEM00063799","MALINDI, KE","-3.229","40.102","25.0","2019-08",,,,,,,,,,,,,,,,,"23.2","5,,,S"
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2009-06",,,,,,,,,,,,,,,,,"10.7","5,,,S"
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2010-09",,,"0","4,S","0","4,S",,,"27.2","4,S,30,",,,,,"25.8","4,,,S",,
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2010-11",,,"0","1,S","0","1,S",,,"27.9","1,S,24,",,,"19.2","3,S","26.3","1,,,S","12.1","3,,,S"
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2010-12",,,"0","5,S","0","5,S",,,"29.0","5,S,19,+",,,"19.1","5,S","27.2","5,,,S","10.9","2,,,S"
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2011-02",,,"0","3,S","0","3,S",,,"31.7","3,S,26,",,,"20.5","5,S","29.8","3,,,S","11.2","2,,,S"
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2011-04",,,,,,,,,,,,,,,,,"13.0","5,,,S"
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2011-06",,,"0","1,S","0","1,S",,,"28.2","1,S,18,",,,,,"25.5","1,,,S",,
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2011-07",,,,,,,,,,,,,,,,,"12.2","4,,,S"
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2011-08","16","3,S","0","4,S","0","4,S","39.9","3,,S,25,","26.3","4,S,31,+","224.8","3,,,S",,,"24.7","4,,,S",,
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2011-09","8","5,S","0","4,S","0","4,S","45.0","5,,S,01,","28.0","4,S,23,+","144.5","5,,,S","18.6","8,S","25.1","4,,,S","12.1","5,,,S"
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2011-10",,,"0","3,S","0","3,S",,,"27.8","3,S,06,",,,,,"26.0","3,,,S",,
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2011-11","13","4,S","0","4,S","0","4,S","70.1","4,,S,25,","26.8","4,S,11,","250.2","4,,,S","18.9","9,S","24.8","4,,,S","13.1","5,,,S"
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2012-01",,,"0","5,S","0","5,S",,,"30.0","5,S,28,",,,"19.1","0,S","28.6","5,,,S","9.6","5,,,S"
"KE000063661","KITALE, KE","1.016","35.0","1875.0","2012-02",,,"0","5,S","0","5,S",,,"31.8","5,S,25,",,,"20.6","8,S","29.7","5,,,S","11.6","4,,,S"
